Shell IS , IS 2JJ , IS eigenvalue , Shell FS , FS 2JJ , FS eigenvalue , transition energy [eV] , rate [s-1] 
 3p ,3,2, 3d ,1,4,7.09E+01,739499000
 3p ,3,2, 3d ,5,8,7.51E+01,675235000
 3p ,3,2, 3d ,1,6,7.51E+01,6432870
 3p ,3,2, 3d ,3,8,7.51E+01,150011000
 3p ,3,2, 3d ,7,7,7.51E+01,21.0929
 3p ,3,2, 3d ,5,7,7.51E+01,345238000
 3p ,3,2, 3d ,7,6,7.51E+01,3.48099
 3p ,3,2, 3d ,1,5,7.51E+01,715041000
 3p ,3,2, 3d ,3,7,7.52E+01,129413000
 3p ,3,2, 3d ,5,6,7.55E+01,472165000
 3p ,3,2, 3d ,3,6,7.55E+01,154157000
 3p ,3,2, 3d ,7,5,7.55E+01,7.91338
 3p ,3,2, 3d ,5,5,7.55E+01,60328300
 3p ,3,2, 3d ,3,5,7.55E+01,1427390000
 3p ,3,2, 3d ,1,3,7.56E+01,8886520000
 3p ,3,2, 3d ,7,4,7.56E+01,53.2394
 3p ,3,2, 3d ,5,4,7.56E+01,2474240000
 3p ,3,2, 3d ,3,4,7.56E+01,3506660000
 3p ,3,2, 3d ,5,3,7.56E+01,18285700000
 3p ,3,2, 3d ,9,3,7.56E+01,2.95999
 3p ,3,2, 3d ,3,3,7.56E+01,580080000
 3p ,3,2, 3d ,7,3,7.56E+01,12.857
 3p ,3,2, 3d ,1,2,7.56E+01,1820780000
 3p ,3,2, 3d ,7,2,7.57E+01,291.946
 3p ,3,2, 3d ,5,2,7.57E+01,81576200000
 3p ,3,2, 3d ,1,1,7.57E+01,7644180000
 3p ,3,2, 3d ,9,2,7.57E+01,1.99103
 3p ,3,2, 3d ,3,2,7.57E+01,50712900000
 3p ,3,2, 3d ,9,1,7.58E+01,0.860888
 3p ,3,2, 3d ,7,1,7.58E+01,37.9112
 3p ,3,2, 3d ,5,1,7.58E+01,4952310
 3p ,3,2, 3d ,11,1,7.58E+01,1.33138E-08
 3p ,3,2, 3d ,3,1,7.58E+01,410317000
 3p ,3,2, 4s ,5,1,7.65E+01,11398800
 3p ,3,2, 4s ,3,1,7.65E+01,60187800
 3p ,3,2, 4d ,1,1,8.15E+01,75544500
 3p ,5,2, 3p ,1,2,1.76E-03,2.95386E-14
 3p ,5,2, 3p ,7,2,4.62E-03,2.13299E-07
 3p ,5,2, 3p ,7,1,3.08E-02,9.13744E-05
 3p ,5,2, 3p ,5,1,3.31E-02,2.53045E-05
 3p ,5,2, 3p ,9,1,3.99E-02,5.76475E-10
 3p ,5,2, 3p ,3,1,4.10E-02,9.27614E-06
 3p ,5,2, 3p ,1,1,4.76E-02,1.68423E-12
 3p ,5,2, 3d ,1,4,7.09E+01,0.395137
 3p ,5,2, 3d ,5,8,7.51E+01,546464000
 3p ,5,2, 3d ,1,6,7.51E+01,11.2245
 3p ,5,2, 3d ,3,8,7.51E+01,540358000
 3p ,5,2, 3d ,7,7,7.51E+01,757448000
 3p ,5,2, 3d ,5,7,7.51E+01,137026000
 3p ,5,2, 3d ,7,6,7.51E+01,1714840
 3p ,5,2, 3d ,1,5,7.51E+01,6.03243
 3p ,5,2, 3d ,3,7,7.52E+01,77226.8
 3p ,5,2, 3d ,5,6,7.55E+01,246395000
 3p ,5,2, 3d ,3,6,7.55E+01,294657000
 3p ,5,2, 3d ,7,5,7.55E+01,57214100
 3p ,5,2, 3d ,5,5,7.55E+01,737242000
 3p ,5,2, 3d ,3,5,7.55E+01,295711000
 3p ,5,2, 3d ,1,3,7.56E+01,26.0242
 3p ,5,2, 3d ,7,4,7.56E+01,8216230000
 3p ,5,2, 3d ,5,4,7.56E+01,4224240000
 3p ,5,2, 3d ,3,4,7.56E+01,5490170000
 3p ,5,2, 3d ,5,3,7.56E+01,5300760000
 3p ,5,2, 3d ,9,3,7.56E+01,21.2357
 3p ,5,2, 3d ,3,3,7.56E+01,4584520000
 3p ,5,2, 3d ,7,3,7.56E+01,2350400000
 3p ,5,2, 3d ,1,2,7.56E+01,7.11776
 3p ,5,2, 3d ,7,2,7.57E+01,101323000000
 3p ,5,2, 3d ,5,2,7.57E+01,37765300000
 3p ,5,2, 3d ,1,1,7.57E+01,15.1189
 3p ,5,2, 3d ,9,2,7.57E+01,241.565
 3p ,5,2, 3d ,3,2,7.57E+01,6342330000
 3p ,5,2, 3d ,9,1,7.58E+01,6.33173
 3p ,5,2, 3d ,7,1,7.58E+01,27756800
 3p ,5,2, 3d ,5,1,7.58E+01,214195000
 3p ,5,2, 3d ,11,1,7.58E+01,1.33117
 3p ,5,2, 3d ,3,1,7.58E+01,188025000
 3p ,5,2, 4s ,5,1,7.65E+01,47221700
 3p ,5,2, 4s ,3,1,7.65E+01,58184500
 3p ,5,2, 4d ,1,1,8.15E+01,0.294107
 3p ,1,2, 3p ,7,2,2.87E-03,3.86962E-30
 3p ,1,2, 3p ,7,1,2.90E-02,3.89761E-23
 3p ,1,2, 3p ,5,1,3.14E-02,1.65436E-10
 3p ,1,2, 3p ,9,1,3.82E-02,3.79371E-28
 3p ,1,2, 3p ,3,1,3.93E-02,6.69558E-05
 3p ,1,2, 3p ,1,1,4.59E-02,7.14063E-05
 3p ,1,2, 3d ,1,4,7.09E+01,454476000
 3p ,1,2, 3d ,5,8,7.51E+01,30.3532
 3p ,1,2, 3d ,1,6,7.51E+01,1830870000
 3p ,1,2, 3d ,3,8,7.51E+01,1049410000
 3p ,1,2, 3d ,7,7,7.51E+01,0.716947
 3p ,1,2, 3d ,5,7,7.51E+01,14.2754
 3p ,1,2, 3d ,7,6,7.51E+01,0.0161029
 3p ,1,2, 3d ,1,5,7.51E+01,41444300
 3p ,1,2, 3d ,3,7,7.52E+01,375699000
 3p ,1,2, 3d ,5,6,7.55E+01,3.90229
 3p ,1,2, 3d ,3,6,7.55E+01,99732200
 3p ,1,2, 3d ,7,5,7.55E+01,10.3402
 3p ,1,2, 3d ,5,5,7.55E+01,0.569552
 3p ,1,2, 3d ,3,5,7.55E+01,3552720000
 3p ,1,2, 3d ,1,3,7.56E+01,237026000
 3p ,1,2, 3d ,7,4,7.56E+01,9.93003
 3p ,1,2, 3d ,5,4,7.56E+01,37.0832
 3p ,1,2, 3d ,3,4,7.56E+01,2737860000
 3p ,1,2, 3d ,5,3,7.56E+01,113.626
 3p ,1,2, 3d ,9,3,7.56E+01,5.58913E-08
 3p ,1,2, 3d ,3,3,7.56E+01,29253400000
 3p ,1,2, 3d ,7,3,7.56E+01,1.33064
 3p ,1,2, 3d ,1,2,7.56E+01,10201800000
 3p ,1,2, 3d ,7,2,7.57E+01,2.22226
 3p ,1,2, 3d ,5,2,7.57E+01,309.669
 3p ,1,2, 3d ,1,1,7.57E+01,72001500000
 3p ,1,2, 3d ,9,2,7.57E+01,1.35533E-08
 3p ,1,2, 3d ,3,2,7.57E+01,62298000000
 3p ,1,2, 3d ,9,1,7.58E+01,2.04334E-08
 3p ,1,2, 3d ,7,1,7.58E+01,1.76413
 3p ,1,2, 3d ,5,1,7.58E+01,52.2866
 3p ,1,2, 3d ,11,1,0,0
 3p ,1,2, 3d ,3,1,7.58E+01,243023000
 3p ,1,2, 4s ,5,1,7.65E+01,26.3635
 3p ,1,2, 4s ,3,1,7.65E+01,49174200
 3p ,1,2, 4d ,1,1,8.15E+01,153117000
 3p ,7,2, 3p ,7,1,2.62E-02,9.5491E-06
 3p ,7,2, 3p ,5,1,2.85E-02,9.51746E-06
 3p ,7,2, 3p ,9,1,3.53E-02,5.47442E-05
 3p ,7,2, 3p ,3,1,3.64E-02,7.27491E-09
 3p ,7,2, 3p ,1,1,4.30E-02,6.81668E-24
 3p ,7,2, 3d ,1,4,7.09E+01,0.732479
 3p ,7,2, 3d ,5,8,7.51E+01,360654000
 3p ,7,2, 3d ,1,6,7.51E+01,0.000535623
 3p ,7,2, 3d ,3,8,7.51E+01,8.22424
 3p ,7,2, 3d ,7,7,7.51E+01,448667000
 3p ,7,2, 3d ,5,7,7.51E+01,5286970
 3p ,7,2, 3d ,7,6,7.51E+01,857496000
 3p ,7,2, 3d ,1,5,7.51E+01,0.10199
 3p ,7,2, 3d ,3,7,7.52E+01,0.25591
 3p ,7,2, 3d ,5,6,7.55E+01,3879170
 3p ,7,2, 3d ,3,6,7.55E+01,3.44636
 3p ,7,2, 3d ,7,5,7.55E+01,431855000
 3p ,7,2, 3d ,5,5,7.55E+01,2151560000
 3p ,7,2, 3d ,3,5,7.55E+01,0.922791
 3p ,7,2, 3d ,1,3,7.56E+01,0.778996
 3p ,7,2, 3d ,7,4,7.56E+01,2739400
 3p ,7,2, 3d ,5,4,7.56E+01,129763000
 3p ,7,2, 3d ,3,4,7.56E+01,11.8147
 3p ,7,2, 3d ,5,3,7.56E+01,5306380000
 3p ,7,2, 3d ,9,3,7.56E+01,6780430000
 3p ,7,2, 3d ,3,3,7.56E+01,10.3927
 3p ,7,2, 3d ,7,3,7.56E+01,21430300000
 3p ,7,2, 3d ,1,2,7.56E+01,0.203019
 3p ,7,2, 3d ,7,2,7.57E+01,21368500000
 3p ,7,2, 3d ,5,2,7.57E+01,2771820000
 3p ,7,2, 3d ,1,1,7.57E+01,0.0135271
 3p ,7,2, 3d ,9,2,7.57E+01,111739000000
 3p ,7,2, 3d ,3,2,7.57E+01,11.4828
 3p ,7,2, 3d ,9,1,7.58E+01,5204250000
 3p ,7,2, 3d ,7,1,7.58E+01,919039000
 3p ,7,2, 3d ,5,1,7.58E+01,159989000
 3p ,7,2, 3d ,11,1,7.58E+01,120.142
 3p ,7,2, 3d ,3,1,7.58E+01,0.536659
 3p ,7,2, 4s ,5,1,7.65E+01,70435500
 3p ,7,2, 4s ,3,1,7.65E+01,14.2816
 3p ,7,2, 4d ,1,1,8.15E+01,0.197631
 3p ,7,1, 3p ,5,1,2.36E-03,1.16839E-07
 3p ,7,1, 3p ,9,1,9.12E-03,6.30486E-06
 3p ,7,1, 3p ,3,1,1.02E-02,3.6223E-10
 3p ,7,1, 3p ,1,1,1.68E-02,2.25386E-26
 3p ,7,1, 3d ,1,4,7.09E+01,0.0491284
 3p ,7,1, 3d ,5,8,7.51E+01,12542300
 3p ,7,1, 3d ,1,6,7.51E+01,0.106738
 3p ,7,1, 3d ,3,8,7.51E+01,1.0519
 3p ,7,1, 3d ,7,7,7.51E+01,272817000
 3p ,7,1, 3d ,5,7,7.51E+01,386774000
 3p ,7,1, 3d ,7,6,7.51E+01,763582000
 3p ,7,1, 3d ,1,5,7.51E+01,0.000315085
 3p ,7,1, 3d ,3,7,7.51E+01,5.96605
 3p ,7,1, 3d ,5,6,7.55E+01,849278000
 3p ,7,1, 3d ,3,6,7.55E+01,1.67287
 3p ,7,1, 3d ,7,5,7.55E+01,214716000
 3p ,7,1, 3d ,5,5,7.55E+01,199341000
 3p ,7,1, 3d ,3,5,7.55E+01,2.36691
 3p ,7,1, 3d ,1,3,7.56E+01,0.296986
 3p ,7,1, 3d ,7,4,7.56E+01,9496760000
 3p ,7,1, 3d ,5,4,7.56E+01,3407600000
 3p ,7,1, 3d ,3,4,7.56E+01,0.713326
 3p ,7,1, 3d ,5,3,7.56E+01,1489830000
 3p ,7,1, 3d ,9,3,7.56E+01,1204450000
 3p ,7,1, 3d ,3,3,7.56E+01,8.33753
 3p ,7,1, 3d ,7,3,7.56E+01,3461190000
 3p ,7,1, 3d ,1,2,7.56E+01,1.65301
 3p ,7,1, 3d ,7,2,7.57E+01,4213230000
 3p ,7,1, 3d ,5,2,7.57E+01,1675310000
 3p ,7,1, 3d ,1,1,7.57E+01,0.278035
 3p ,7,1, 3d ,9,2,7.57E+01,541258000
 3p ,7,1, 3d ,3,2,7.57E+01,10.322
 3p ,7,1, 3d ,9,1,7.57E+01,124056000000
 3p ,7,1, 3d ,7,1,7.57E+01,24742100000
 3p ,7,1, 3d ,5,1,7.57E+01,2389530000
 3p ,7,1, 3d ,11,1,7.57E+01,98.3762
 3p ,7,1, 3d ,3,1,7.58E+01,6.91964
 3p ,7,1, 4s ,5,1,7.64E+01,8837160
 3p ,7,1, 4s ,3,1,7.64E+01,13.9936
 3p ,7,1, 4d ,1,1,8.15E+01,0.00627522
 3p ,5,1, 3p ,9,1,6.76E-03,3.68136E-11
 3p ,5,1, 3p ,3,1,7.87E-03,5.56084E-06
 3p ,5,1, 3p ,1,1,1.45E-02,2.56425E-09
 3p ,5,1, 3d ,1,4,7.09E+01,0.634715
 3p ,5,1, 3d ,5,8,7.51E+01,110241000
 3p ,5,1, 3d ,1,6,7.51E+01,11.1603
 3p ,5,1, 3d ,3,8,7.51E+01,3447400
 3p ,5,1, 3d ,7,7,7.51E+01,308363000
 3p ,5,1, 3d ,5,7,7.51E+01,499515000
 3p ,5,1, 3d ,7,6,7.51E+01,259496000
 3p ,5,1, 3d ,1,5,7.51E+01,0.569981
 3p ,5,1, 3d ,3,7,7.51E+01,423936000
 3p ,5,1, 3d ,5,6,7.55E+01,736863000
 3p ,5,1, 3d ,3,6,7.55E+01,553657000
 3p ,5,1, 3d ,7,5,7.55E+01,1950340
 3p ,5,1, 3d ,5,5,7.55E+01,10502400
 3p ,5,1, 3d ,3,5,7.55E+01,10874800
 3p ,5,1, 3d ,1,3,7.56E+01,2.36181
 3p ,5,1, 3d ,7,4,7.56E+01,6001380000
 3p ,5,1, 3d ,5,4,7.56E+01,7003540000
 3p ,5,1, 3d ,3,4,7.56E+01,974845000
 3p ,5,1, 3d ,5,3,7.56E+01,146617000
 3p ,5,1, 3d ,9,3,7.56E+01,3.90622
 3p ,5,1, 3d ,3,3,7.56E+01,3755150000
 3p ,5,1, 3d ,7,3,7.56E+01,34889500
 3p ,5,1, 3d ,1,2,7.56E+01,15.7591
 3p ,5,1, 3d ,7,2,7.57E+01,3331930000
 3p ,5,1, 3d ,5,2,7.57E+01,3911450000
 3p ,5,1, 3d ,1,1,7.57E+01,17.7998
 3p ,5,1, 3d ,9,2,7.57E+01,7.60022
 3p ,5,1, 3d ,3,2,7.57E+01,3132460000
 3p ,5,1, 3d ,9,1,7.57E+01,236.205
 3p ,5,1, 3d ,7,1,7.57E+01,107456000000
 3p ,5,1, 3d ,5,1,7.57E+01,35927700000
 3p ,5,1, 3d ,11,1,7.57E+01,0.797451
 3p ,5,1, 3d ,3,1,7.58E+01,3953370000
 3p ,5,1, 4s ,5,1,7.64E+01,3714430
 3p ,5,1, 4s ,3,1,7.64E+01,4001.8
 3p ,5,1, 4d ,1,1,8.15E+01,0.202364
 3p ,9,1, 3p ,3,1,1.11E-03,6.77321E-35
 3p ,9,1, 3p ,1,1,7.72E-03,1.94751E-32
 3p ,9,1, 3d ,1,4,7.09E+01,7.4287E-11
 3p ,9,1, 3d ,5,8,7.51E+01,2.65969
 3p ,9,1, 3d ,1,6,7.51E+01,5.90209E-09
 3p ,9,1, 3d ,3,8,7.51E+01,0.0364794
 3p ,9,1, 3d ,7,7,7.51E+01,276514000
 3p ,9,1, 3d ,5,7,7.51E+01,2.89189
 3p ,9,1, 3d ,7,6,7.51E+01,6718.51
 3p ,9,1, 3d ,1,5,7.51E+01,7.99594E-10
 3p ,9,1, 3d ,3,7,7.51E+01,0.0211696
 3p ,9,1, 3d ,5,6,7.54E+01,2.45488
 3p ,9,1, 3d ,3,6,7.54E+01,0.129218
 3p ,9,1, 3d ,7,5,7.55E+01,1640240000
 3p ,9,1, 3d ,5,5,7.55E+01,1.54686
 3p ,9,1, 3d ,3,5,7.55E+01,4.54689
 3p ,9,1, 3d ,1,3,7.56E+01,4.45541E-09
 3p ,9,1, 3d ,7,4,7.56E+01,2733660000
 3p ,9,1, 3d ,5,4,7.56E+01,2.0294
 3p ,9,1, 3d ,3,4,7.56E+01,0.174731
 3p ,9,1, 3d ,5,3,7.56E+01,11.1221
 3p ,9,1, 3d ,9,3,7.56E+01,18181500000
 3p ,9,1, 3d ,3,3,7.56E+01,1.80602
 3p ,9,1, 3d ,7,3,7.56E+01,1515910000
 3p ,9,1, 3d ,1,2,7.56E+01,7.35346E-09
 3p ,9,1, 3d ,7,2,7.57E+01,1322180000
 3p ,9,1, 3d ,5,2,7.57E+01,6.39187
 3p ,9,1, 3d ,1,1,7.57E+01,5.06271E-10
 3p ,9,1, 3d ,9,2,7.57E+01,17196300000
 3p ,9,1, 3d ,3,2,7.57E+01,0.172609
 3p ,9,1, 3d ,9,1,7.57E+01,4215280000
 3p ,9,1, 3d ,7,1,7.57E+01,917007000
 3p ,9,1, 3d ,5,1,7.57E+01,2.68579
 3p ,9,1, 3d ,11,1,7.57E+01,129251000000
 3p ,9,1, 3d ,3,1,7.57E+01,0.0714388
 3p ,9,1, 4s ,5,1,7.64E+01,27.8962
 3p ,9,1, 4s ,3,1,0,0
 3p ,9,1, 4d ,1,1,8.15E+01,1.15896E-09
 3p ,3,1, 3p ,1,1,6.61E-03,3.38398E-06
 3p ,3,1, 3d ,1,4,7.09E+01,281485000
 3p ,3,1, 3d ,5,8,7.51E+01,21507500
 3p ,3,1, 3d ,1,6,7.51E+01,131889000
 3p ,3,1, 3d ,3,8,7.51E+01,147768000
 3p ,3,1, 3d ,7,7,7.51E+01,3.34
 3p ,3,1, 3d ,5,7,7.51E+01,947589000
 3p ,3,1, 3d ,7,6,7.51E+01,3.7226
 3p ,3,1, 3d ,1,5,7.51E+01,95049900
 3p ,3,1, 3d ,3,7,7.51E+01,233618000
 3p ,3,1, 3d ,5,6,7.54E+01,132021000
 3p ,3,1, 3d ,3,6,7.54E+01,944098000
 3p ,3,1, 3d ,7,5,7.55E+01,1.81085
 3p ,3,1, 3d ,5,5,7.55E+01,45517600
 3p ,3,1, 3d ,3,5,7.55E+01,263585000
 3p ,3,1, 3d ,1,3,7.56E+01,170655000
 3p ,3,1, 3d ,7,4,7.56E+01,15.3684
 3p ,3,1, 3d ,5,4,7.56E+01,9490820000
 3p ,3,1, 3d ,3,4,7.56E+01,5380510000
 3p ,3,1, 3d ,5,3,7.56E+01,364253000
 3p ,3,1, 3d ,9,3,7.56E+01,0.596593
 3p ,3,1, 3d ,3,3,7.56E+01,67849900
 3p ,3,1, 3d ,7,3,7.56E+01,1.75172
 3p ,3,1, 3d ,1,2,7.56E+01,6051710000
 3p ,3,1, 3d ,7,2,7.57E+01,19.8283
 3p ,3,1, 3d ,5,2,7.57E+01,6135450000
 3p ,3,1, 3d ,1,1,7.57E+01,4815560000
 3p ,3,1, 3d ,9,2,7.57E+01,0.00356028
 3p ,3,1, 3d ,3,2,7.57E+01,2736090000
 3p ,3,1, 3d ,9,1,7.57E+01,2.25133
 3p ,3,1, 3d ,7,1,7.57E+01,309.169
 3p ,3,1, 3d ,5,1,7.57E+01,101935000000
 3p ,3,1, 3d ,11,1,7.57E+01,4.12236E-09
 3p ,3,1, 3d ,3,1,7.57E+01,38238500000
 3p ,3,1, 4s ,5,1,7.64E+01,3656650
 3p ,3,1, 4s ,3,1,7.64E+01,5036350
 3p ,3,1, 4d ,1,1,8.15E+01,1654920
 3p ,1,1, 3d ,1,4,7.08E+01,1374630000
 3p ,1,1, 3d ,5,8,7.51E+01,2.09522
 3p ,1,1, 3d ,1,6,7.51E+01,284458
 3p ,1,1, 3d ,3,8,7.51E+01,121199000
 3p ,1,1, 3d ,7,7,7.51E+01,0.0225396
 3p ,1,1, 3d ,5,7,7.51E+01,14.658
 3p ,1,1, 3d ,7,6,7.51E+01,0.18028
 3p ,1,1, 3d ,1,5,7.51E+01,556219000
 3p ,1,1, 3d ,3,7,7.51E+01,1023710000
 3p ,1,1, 3d ,5,6,7.54E+01,2.18099
 3p ,1,1, 3d ,3,6,7.54E+01,302234000
 3p ,1,1, 3d ,7,5,7.54E+01,0.543085
 3p ,1,1, 3d ,5,5,7.55E+01,6.38072
 3p ,1,1, 3d ,3,5,7.55E+01,64606900
 3p ,1,1, 3d ,1,3,7.56E+01,8357180000
 3p ,1,1, 3d ,7,4,7.56E+01,1.58676
 3p ,1,1, 3d ,5,4,7.56E+01,32.9422
 3p ,1,1, 3d ,3,4,7.56E+01,9237810000
 3p ,1,1, 3d ,5,3,7.56E+01,4.69733
 3p ,1,1, 3d ,9,3,7.56E+01,2.46821E-09
 3p ,1,1, 3d ,3,3,7.56E+01,1989070000
 3p ,1,1, 3d ,7,3,7.56E+01,0.501491
 3p ,1,1, 3d ,1,2,7.56E+01,1321680000
 3p ,1,1, 3d ,7,2,7.57E+01,1.0209
 3p ,1,1, 3d ,5,2,7.57E+01,65.9242
 3p ,1,1, 3d ,1,1,7.57E+01,9127920000
 3p ,1,1, 3d ,9,2,7.57E+01,6.04007E-10
 3p ,1,1, 3d ,3,2,7.57E+01,14895900000
 3p ,1,1, 3d ,9,1,7.57E+01,1.31816E-08
 3p ,1,1, 3d ,7,1,7.57E+01,2.76338
 3p ,1,1, 3d ,5,1,7.57E+01,357.967
 3p ,1,1, 3d ,11,1,0,0
 3p ,1,1, 3d ,3,1,7.57E+01,124376000000
 3p ,1,1, 4s ,5,1,7.64E+01,1.89405
 3p ,1,1, 4s ,3,1,7.64E+01,3852250
 3p ,1,1, 4d ,1,1,8.15E+01,1212580
 3d ,1,4, 3d ,5,8,4.23E+00,534.119
 3d ,1,4, 3d ,1,6,4.23E+00,947.019
 3d ,1,4, 3d ,3,8,4.24E+00,2924.37
 3d ,1,4, 3d ,7,7,4.24E+00,3.0795E-08
 3d ,1,4, 3d ,5,7,4.25E+00,3815.39
 3d ,1,4, 3d ,7,6,4.25E+00,6.36375E-08
 3d ,1,4, 3d ,1,5,4.25E+00,11.501
 3d ,1,4, 3d ,3,7,4.26E+00,250.611
 3d ,1,4, 3d ,5,6,4.59E+00,2576.08
 3d ,1,4, 3d ,3,6,4.59E+00,5720.56
 3d ,1,4, 3d ,7,5,4.60E+00,2.51632E-07
 3d ,1,4, 3d ,5,5,4.62E+00,38.0516
 3d ,1,4, 3d ,3,5,4.62E+00,492.878
 3d ,1,4, 3d ,1,3,4.72E+00,193.132
 3d ,1,4, 3d ,7,4,4.72E+00,7.62854E-09
 3d ,1,4, 3d ,5,4,4.72E+00,438.867
 3d ,1,4, 3d ,3,4,4.73E+00,971.779
 3d ,1,4, 3d ,5,3,4.73E+00,186.728
 3d ,1,4, 3d ,9,3,4.73E+00,1.92582E-08
 3d ,1,4, 3d ,3,3,4.74E+00,125.163
 3d ,1,4, 3d ,7,3,4.74E+00,1.80612E-08
 3d ,1,4, 3d ,1,2,4.74E+00,11.0459
 3d ,1,4, 3d ,7,2,4.83E+00,3.0627E-09
 3d ,1,4, 3d ,5,2,4.83E+00,147.739
 3d ,1,4, 3d ,1,1,4.84E+00,115.217
 3d ,1,4, 3d ,9,2,4.84E+00,4.12875E-09
 3d ,1,4, 3d ,3,2,4.84E+00,14.9596
 3d ,1,4, 3d ,9,1,4.86E+00,1.27338E-09
 3d ,1,4, 3d ,7,1,4.86E+00,1.68287E-09
 3d ,1,4, 3d ,5,1,4.87E+00,5.69974
 3d ,1,4, 3d ,11,1,4.87E+00,6.41819E-20
 3d ,1,4, 3d ,3,1,4.89E+00,104.631
 3d ,1,4, 4s ,5,1,5.56E+00,5.30981
 3d ,1,4, 4s ,3,1,5.56E+00,4.19814
 3d ,1,4, 4d ,1,1,1.06E+01,1.20841
 3d ,5,8, 3d ,1,6,9.32E-03,6.39025E-11
 3d ,5,8, 3d ,3,8,9.36E-03,3.57803E-07
 3d ,5,8, 3d ,7,7,1.02E-02,5.65114E-06
 3d ,5,8, 3d ,5,7,2.13E-02,1.09939E-05
 3d ,5,8, 3d ,7,6,2.31E-02,8.37947E-06
 3d ,5,8, 3d ,1,5,2.50E-02,1.03409E-08
 3d ,5,8, 3d ,3,7,3.47E-02,2.33821E-06
 3d ,5,8, 3d ,5,6,3.62E-01,0.000223382
 3d ,5,8, 3d ,3,6,3.66E-01,0.00929681
 3d ,5,8, 3d ,7,5,3.72E-01,0.00111728
 3d ,5,8, 3d ,5,5,3.92E-01,0.0173265
 3d ,5,8, 3d ,3,5,3.93E-01,0.0112306
 3d ,5,8, 3d ,1,3,4.90E-01,5.9452E-06
 3d ,5,8, 3d ,7,4,4.94E-01,0.0114274
 3d ,5,8, 3d ,5,4,4.96E-01,0.0086241
 3d ,5,8, 3d ,3,4,5.03E-01,0.00394348
 3d ,5,8, 3d ,5,3,5.05E-01,0.00668039
 3d ,5,8, 3d ,9,3,5.07E-01,3.34294E-07
 3d ,5,8, 3d ,3,3,5.11E-01,0.0014902
 3d ,5,8, 3d ,7,3,5.12E-01,0.000456571
 3d ,5,8, 3d ,1,2,5.16E-01,3.47934E-08
 3d ,5,8, 3d ,7,2,6.04E-01,0.137617
 3d ,5,8, 3d ,5,2,6.05E-01,0.0482353
 3d ,5,8, 3d ,1,1,6.11E-01,1.60592E-06
 3d ,5,8, 3d ,9,2,6.15E-01,4.4969E-06
 3d ,5,8, 3d ,3,2,6.16E-01,0.00665261
 3d ,5,8, 3d ,9,1,6.32E-01,1.88167E-07
 3d ,5,8, 3d ,7,1,6.33E-01,0.00191755
 3d ,5,8, 3d ,5,1,6.43E-01,2.25727E-05
 3d ,5,8, 3d ,11,1,6.48E-01,5.07663E-19
 3d ,5,8, 3d ,3,1,6.61E-01,3.52723E-05
 3d ,5,8, 4s ,5,1,1.34E+00,0.0121385
 3d ,5,8, 4s ,3,1,1.34E+00,0.012406
 3d ,5,8, 4d ,1,1,6.40E+00,0.022321
 3d ,1,6, 3d ,3,8,4.14E-05,8.80763E-15
 3d ,1,6, 3d ,7,7,8.81E-04,1.30616E-33
 3d ,1,6, 3d ,5,7,1.20E-02,9.79177E-10
 3d ,1,6, 3d ,7,6,1.38E-02,6.75808E-27
 3d ,1,6, 3d ,1,5,1.57E-02,1.7507E-06
 3d ,1,6, 3d ,3,7,2.54E-02,1.74658E-05
 3d ,1,6, 3d ,5,6,3.53E-01,8.91502E-05
 3d ,1,6, 3d ,3,6,3.57E-01,0.00260006
 3d ,1,6, 3d ,7,5,3.63E-01,2.77117E-18
 3d ,1,6, 3d ,5,5,3.83E-01,5.3553E-06
 3d ,1,6, 3d ,3,5,3.84E-01,0.0273373
 3d ,1,6, 3d ,1,3,4.81E-01,0.00626634
 3d ,1,6, 3d ,7,4,4.85E-01,2.08693E-17
 3d ,1,6, 3d ,5,4,4.87E-01,0.00101312
 3d ,1,6, 3d ,3,4,4.94E-01,0.000578903
 3d ,1,6, 3d ,5,3,4.96E-01,5.02009E-05
 3d ,1,6, 3d ,9,3,4.97E-01,5.09254E-18
 3d ,1,6, 3d ,3,3,5.02E-01,0.0315548
 3d ,1,6, 3d ,7,3,5.02E-01,6.14584E-17
 3d ,1,6, 3d ,1,2,5.06E-01,0.0052934
 3d ,1,6, 3d ,7,2,5.95E-01,1.25064E-15
 3d ,1,6, 3d ,5,2,5.95E-01,0.00560441
 3d ,1,6, 3d ,1,1,6.02E-01,0.025721
 3d ,1,6, 3d ,9,2,6.05E-01,7.48731E-17
 3d ,1,6, 3d ,3,2,6.07E-01,0.0324044
 3d ,1,6, 3d ,9,1,6.23E-01,9.57159E-18
 3d ,1,6, 3d ,7,1,6.24E-01,1.54228E-15
 3d ,1,6, 3d ,5,1,6.34E-01,4.97005E-05
 3d ,1,6, 3d ,11,1,6.39E-01,3.60769E-29
 3d ,1,6, 3d ,3,1,6.52E-01,0.0443299
 3d ,1,6, 4s ,5,1,1.33E+00,0.0194093
 3d ,1,6, 4s ,3,1,1.33E+00,0.0015433
 3d ,1,6, 4d ,1,1,6.39E+00,9.21709
 3d ,3,8, 3d ,7,7,8.40E-04,1.09245E-16
 3d ,3,8, 3d ,5,7,1.19E-02,1.12567E-05
 3d ,3,8, 3d ,7,6,1.37E-02,1.06623E-09
 3d ,3,8, 3d ,1,5,1.56E-02,1.54475E-06
