Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
80 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 6 	   	  	 8978.5 	 2.27893e-07 	 0.00204614 	 1.58621
81 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 5 	   	  	 8978.5 	 1.37641e-07 	 0.00123581 	 1.58621
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 5 	   	  	 8978.52 	 2.52212e-08 	 0.000226449 	 1.58621
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 5 	   	  	 8978.52 	 4.4826e-08 	 0.000402471 	 1.58621
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 3 	   	  	 8978.62 	 1.68788e-07 	 0.00151548 	 1.58621
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 4 	   	  	 8978.63 	 2.7047e-07 	 0.00242845 	 1.58621
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 4 	   	  	 8978.63 	 9.78912e-09 	 8.78929e-05 	 1.58621
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 4 	   	  	 8978.63 	 2.48046e-07 	 0.00222711 	 1.58621
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 3 	   	  	 8978.64 	 9.11228e-07 	 0.00818159 	 1.58621
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 3 	   	  	 8978.64 	 3.89492e-07 	 0.00349711 	 1.58621
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 3 	   	  	 8978.64 	 6.16698e-07 	 0.00553711 	 1.58621
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 3 	   	  	 8978.64 	 7.49816e-07 	 0.00673233 	 1.58621
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 2 	   	  	 8978.65 	 2.31035e-07 	 0.00207438 	 1.58621
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 2 	   	  	 8978.74 	 2.4734e-07 	 0.0022208 	 1.58621
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 2 	   	  	 8978.74 	 1.17396e-07 	 0.00105407 	 1.58621
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 1 	   	  	 8978.74 	 9.96745e-11 	 8.94951e-07 	 1.58621
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 2 	   	  	 8978.75 	 5.47501e-07 	 0.00491587 	 1.58621
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 2 	   	  	 8978.75 	 5.79327e-08 	 0.000520163 	 1.58621
98 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 1 	   	  	 8978.76 	 1.56363e-07 	 0.00140395 	 1.58621
99 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 1 	   	  	 8978.76 	 5.47773e-10 	 4.91832e-06 	 1.58621
100 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 1 	   	  	 8978.77 	 6.15586e-10 	 5.52721e-06 	 1.58621
101 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 11 	 1 	   	  	 8978.78 	 8.06377e-10 	 7.24028e-06 	 1.58621
102 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 1 	   	  	 8978.79 	 2.7226e-09 	 2.44457e-05 	 1.58621
103 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 5 	 1 	   	  	 8979.47 	 2.21053e-11 	 1.98494e-07 	 1.58621
104 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 3 	 1 	   	  	 8979.47 	 5.11053e-11 	 4.58899e-07 	 1.58621
105 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	  	  	 4d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10        	 1 	 1 	   	  	 8984.53 	 1.48118e-08 	 0.000133077 	 1.58621
106 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 0.073103 	 4.29778e-21 	 3.14181e-22 	 6.22048
107 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 0.0730605 	 2.04715e-20 	 1.49566e-21 	 7.77684
108 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 0.110482 	 2.7417e-25 	 3.02908e-26 	 8.07057
109 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 0.110752 	 1.76406e-22 	 1.95373e-23 	 6.89815
110 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 0.11093 	 3.01972e-23 	 3.34978e-24 	 5.31303
111 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 0.111031 	 3.45589e-24 	 3.83711e-25 	 7.87205
112 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 7879.63 	 1.90804e-09 	 1.50346e-05 	 9.77912
113 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 7879.63 	 2.82765e-10 	 2.22808e-06 	 15.6625
114 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 7879.76 	 1.70493e-09 	 1.34344e-05 	 15.5365
115 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 7879.76 	 6.80438e-09 	 5.36169e-05 	 9.54878
116 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 7879.8 	 4.6145e-15 	 3.63613e-11 	 15.3326
117 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 7879.8 	 2.16834e-09 	 1.70861e-05 	 9.93342
118 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 7879.8 	 2.52863e-09 	 1.99251e-05 	 9.6189
119 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 7879.8 	 1.59985e-09 	 1.26065e-05 	 15.9213
120 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 4 	   	  	 8027.07 	 0.000669538 	 5.37443 	 5.36256
121 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 7 	   	  	 8027.11 	 0.000845116 	 6.78384 	 4.66801
122 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 7 	   	  	 8027.11 	 0.00295878 	 23.7505 	 4.66594
123 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 6 	   	  	 8027.16 	 0.00101635 	 8.1584 	 3.98752
124 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 4 	   	  	 8027.16 	 1.32432e-13 	 1.06305e-09 	 3.9678
125 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 6 	   	  	 8027.16 	 0.000909564 	 7.30122 	 3.96171
126 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 5 	   	  	 8027.2 	 1.28667e-05 	 0.103284 	 3.96728
127 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 5 	   	  	 8027.2 	 2.10263e-05 	 0.168782 	 3.97712
128 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 4 	   	  	 8047.16 	 0.00330759 	 26.6167 	 3.98509
129 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 4 	   	  	 8047.16 	 0.00369325 	 29.7202 	 3.98024
130 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	   	  	 8047.16 	 6.61639e-08 	 0.000532431 	 3.98475
131 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	   	  	 8047.16 	 0.00245555 	 19.7602 	 3.98456
132 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 8047.18 	 0.000420415 	 3.38316 	 4.00345
133 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 8047.19 	 0.00211836 	 17.0468 	 3.98315
134 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 2 	   	  	 8047.24 	 2.13136e-08 	 0.000171516 	 4.77216
135 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 8047.24 	 4.78932e-06 	 0.0385408 	 3.98086
136 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 8047.24 	 4.72495e-06 	 0.0380228 	 3.98262
137 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 2 	   	  	 8047.24 	 1.51695e-07 	 0.00122073 	 3.99444
138 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 8047.27 	 5.68549e-08 	 0.000457527 	 3.98785
139 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 8047.27 	 6.79569e-07 	 0.00546868 	 3.9913
140 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 9 	 1 	   	  	 0 	 0 	 0 	 3.99542
141 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 8047.27 	 6.2282e-08 	 0.0005012 	 4.72825
142 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 8047.27 	 4.23268e-08 	 0.000340615 	 3.99242
143 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 4 	   	  	 8810.48 	 6.90857e-14 	 6.08678e-10 	 7.79481
144 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 8853.99 	 1.24519e-10 	 1.10249e-06 	 5.82259
145 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 8853.99 	 2.84891e-11 	 2.52242e-07 	 8.26448
146 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 8854.15 	 3.94751e-11 	 3.49518e-07 	 6.12027
147 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 8854.15 	 1.46832e-10 	 1.30007e-06 	 9.00492
148 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 8854.19 	 1.55201e-16 	 1.37418e-12 	 9.03944
149 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 8854.19 	 6.62897e-12 	 5.86942e-08 	 6.17148
150 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 8854.19 	 5.91974e-12 	 5.24145e-08 	 6.11934
151 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 8854.19 	 3.14123e-12 	 2.7813e-08 	 6.12216
152 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 4 	   	  	 8899.8 	 2.13167e-11 	 1.89714e-07 	 5.84147
153 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 4 	   	  	 8900.33 	 0.000112018 	 0.996997 	 5.85312
154 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 7 	   	  	 8900.34 	 0.000135849 	 1.2091 	 5.87163
155 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 7 	   	  	 8900.34 	 0.000408197 	 3.63309 	 5.86269
156 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 6 	   	  	 8900.37 	 0.000151989 	 1.35276 	 5.96782
157 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	   	  	 8900.38 	 0.000159187 	 1.41682 	 5.7522
158 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	   	  	 8900.51 	 2.06382e-07 	 0.00183691 	 8.709
159 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	   	  	 8900.51 	 3.13985e-06 	 0.0279463 	 6.01966
160 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 4 	   	  	 8902.76 	 0.000343819 	 3.06094 	 5.74629
161 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 3 	   	  	 8902.77 	 7.19524e-09 	 6.40576e-05 	 5.77562
