Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
76 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 1 	   	  	 8.97900105944E+03 	 7.12043e-08 	 0.000639343 	 1.5725
77 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 9 	 1 	   	  	 8.97902920653E+03 	 5.06011e-10 	 4.54349e-06 	 1.5725
78 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 1 	   	  	 8.97905172472E+03 	 9.44862e-09 	 8.48396e-05 	 1.5725
79 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5p)1        	 3 	 1 	   	  	 8.97953661418E+03 	 1.49275e-10 	 1.34042e-06 	 1.5725
80 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5p)1        	 1 	 1 	   	  	 8.97954281836E+03 	 1.44123e-10 	 1.29416e-06 	 1.5725
81 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 3 	  	  	 5p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 8.98461469237E+03 	 1.24886e-06 	 0.0112205 	 1.5725
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 2 	   	  	 1.94209571574E-02 	 1.35755e-23 	 2.63649e-25 	 3.00156
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 2 	   	  	 2.12486240034E-02 	 2.31433e-23 	 4.91763e-25 	 3.01586
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 5 	 1 	   	  	 2.33696691075E-01 	 7.60517e-20 	 1.7773e-20 	 2.82843
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 3 	 1 	   	  	 2.38620294067E-01 	 1.08836e-18 	 2.59705e-19 	 2.98078
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 1 	   	  	 2.41147067508E-01 	 4.04138e-18 	 9.74567e-19 	 3.04103
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 7.87944434536E+03 	 1.85299e-09 	 1.46005e-05 	 8.71789
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 7.87951517555E+03 	 4.61095e-09 	 3.63321e-05 	 8.35187
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 7.87969012131E+03 	 8.78714e-09 	 6.92399e-05 	 8.36007
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 7.87969684814E+03 	 2.76297e-10 	 2.17714e-06 	 8.16144
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 7.87991179760E+03 	 9.91514e-13 	 7.81304e-09 	 7.14843
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 7.87991644877E+03 	 1.3157e-08 	 0.000103676 	 8.58806
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 7.87991909631E+03 	 2.23797e-09 	 1.7635e-05 	 7.91553
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 4 	   	  	 8.02199377461E+03 	 4.83487e-17 	 3.87853e-13 	 32.3169
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 6 	   	  	 8.02693481694E+03 	 0.000320304 	 2.57106 	 2.20471
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 7 	   	  	 8.02693733280E+03 	 0.00267482 	 21.4706 	 2.24649
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 5 	   	  	 8.02727036864E+03 	 0.00105705 	 8.48523 	 2.24567
98 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 6 	   	  	 8.02727688203E+03 	 0.00510544 	 40.9828 	 2.21827
99 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 4 	   	  	 8.02729887941E+03 	 3.70347e-06 	 0.0297289 	 2.28698
100 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 5 	   	  	 8.02730398015E+03 	 0.00120244 	 9.65235 	 2.18612
101 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 4 	   	  	 8.04699741184E+03 	 0.00355417 	 28.6004 	 2.27836
102 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 3 	   	  	 8.04700132271E+03 	 1.73983e-07 	 0.00140004 	 2.27133
103 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 8.04700309511E+03 	 0.00314288 	 25.2908 	 2.26004
104 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 8.04728617058E+03 	 0.000210984 	 1.69785 	 2.17291
105 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 8.04729930666E+03 	 0.00415672 	 33.4504 	 2.20161
106 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 8.04732369934E+03 	 0.00533952 	 42.9688 	 2.22818
107 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 2 	   	  	 8.04733367172E+03 	 1.5287e-07 	 0.0012302 	 2.2085
108 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 8.04733646085E+03 	 0.00164054 	 13.202 	 2.23355
109 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 8.04738102740E+03 	 4.19464e-07 	 0.00337559 	 2.25955
110 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 7 	 1 	   	  	 0 	 0 	 0 	 2.18736
111 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 8.04739097038E+03 	 0.00175598 	 14.1311 	 2.26674
112 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 8.85390119258E+03 	 1.25204e-10 	 1.10854e-06 	 4.32781
113 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 8.85390740979E+03 	 5.56563e-11 	 4.92776e-07 	 4.72843
114 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 8.85407650517E+03 	 1.16285e-11 	 1.0296e-07 	 5.14736
115 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 8.85407947331E+03 	 1.44544e-10 	 1.2798e-06 	 4.76454
116 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 8.85430766205E+03 	 4.28948e-14 	 3.79804e-10 	 4.24191
117 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 8.85431248099E+03 	 1.70695e-10 	 1.51139e-06 	 4.58204
118 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 8.85431529895E+03 	 1.58466e-10 	 1.40311e-06 	 4.56778
119 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 6 	   	  	 8.90017778899E+03 	 5.10614e-05 	 0.454456 	 4.3006
120 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 7 	   	  	 8.90018131876E+03 	 0.000405248 	 3.60678 	 4.67919
121 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 5 	   	  	 8.90041823793E+03 	 0.00131176 	 11.6752 	 4.7964
122 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 5 	   	  	 8.90048972169E+03 	 0.00018356 	 1.63377 	 4.1567
123 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 6 	   	  	 8.90049869699E+03 	 0.000820072 	 7.29905 	 4.36959
124 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 4 	   	  	 8.90061345422E+03 	 1.41039e-05 	 0.125533 	 4.30762
125 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 4 	   	  	 8.90266358193E+03 	 0.000486161 	 4.32813 	 4.21568
126 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 8.90269601471E+03 	 0.000613404 	 5.46095 	 4.25417
127 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 3 	   	  	 8.90275921467E+03 	 1.11454e-10 	 9.92248e-07 	 4.42938
128 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 8.90283253586E+03 	 0.00101809 	 9.06388 	 4.1728
129 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 8.90288084475E+03 	 4.28674e-05 	 0.381643 	 4.01725
130 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 8.90290533369E+03 	 0.00054454 	 4.84799 	 4.04503
131 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 2 	   	  	 8.90304445614E+03 	 3.40401e-08 	 0.000303061 	 4.13492
132 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 8.90304518014E+03 	 1.80194e-05 	 0.160428 	 4.13434
133 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 8.90314201329E+03 	 6.84204e-08 	 0.000609157 	 4.41321
134 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 7 	 1 	   	  	 0 	 0 	 0 	 4.24589
135 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 8.90317771244E+03 	 0.000238179 	 2.12055 	 4.21944
136 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 4 	   	  	 8.90343742833E+03 	 5.22389e-09 	 4.65106e-05 	 4.52509
137 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 7 	   	  	 8.97803950205E+03 	 1.81418e-06 	 0.0162878 	 1.50135
138 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 7 	   	  	 8.97807626896E+03 	 3.19529e-06 	 0.0286876 	 1.50135
139 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 4 	   	  	 8.97810609193E+03 	 2.34415e-14 	 2.1046e-10 	 1.50135
140 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 6 	   	  	 8.97817710574E+03 	 8.99546e-06 	 0.0807628 	 1.50135
141 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 4 	   	  	 8.97822324797E+03 	 4.64306e-12 	 4.16864e-08 	 1.50135
142 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 6 	   	  	 8.97823290934E+03 	 8.52972e-06 	 0.0765818 	 1.50135
143 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 3 	   	  	 8.97850225501E+03 	 1.8856e-10 	 1.69299e-06 	 1.50135
144 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 5 	   	  	 8.97850998060E+03 	 7.0025e-07 	 0.0062872 	 1.50135
145 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 5 	   	  	 8.97852866460E+03 	 1.84343e-06 	 0.0165513 	 1.50135
146 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 4 	   	  	 8.97856123023E+03 	 7.63502e-07 	 0.00685515 	 1.50135
147 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 4 	   	  	 8.97856262573E+03 	 1.94547e-07 	 0.00174675 	 1.50135
148 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 3 	   	  	 8.97858619873E+03 	 1.39768e-10 	 1.25492e-06 	 1.50135
149 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 2 	   	  	 8.97862184694E+03 	 3.80946e-11 	 3.42037e-07 	 1.50135
150 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 3 	   	  	 8.97863176367E+03 	 1.47578e-07 	 0.00132505 	 1.50135
151 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 2 	   	  	 8.97872291894E+03 	 1.2107e-07 	 0.00108705 	 1.50135
152 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 3 	   	  	 8.97872802842E+03 	 7.26847e-07 	 0.00652616 	 1.50135
153 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 1 	   	  	 8.97873065796E+03 	 2.71605e-11 	 2.43867e-07 	 1.50135
154 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 2 	   	  	 8.97880031794E+03 	 1.29827e-06 	 0.0116569 	 1.50135
155 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5p)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 2 	   	  	 8.97881378077E+03 	 3.78648e-17 	 3.39981e-13 	 1.50135
