Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2p ,5,4, 3d ,3,5,956.516205989,1.41141e-10,30.8156
 2p ,5,4, 3d ,5,5,956.534889986,7.90782e-10,30.8156
 2p ,5,4, 3d ,5,4,956.567455621,2.27409e-10,30.8156
 2p ,5,4, 3d ,3,4,956.568851115,2.2352e-11,30.8156
 2p ,5,4, 3d ,7,3,956.592424122,3.1314e-09,30.8156
 2p ,5,4, 3d ,1,2,956.628072327,1.13649e-17,30.8156
 2p ,5,4, 3d ,3,3,956.637989064,9.33557e-11,30.8156
 2p ,5,4, 3d ,3,2,956.729144334,2.83454e-11,30.8156
 2p ,5,4, 3d ,5,3,956.734253811,1.69838e-10,30.8156
 2p ,5,4, 3d ,1,1,956.73688335,4.03922e-17,30.8156
 2p ,5,4, 3d ,5,2,956.806543332,5.41354e-12,30.8156
 2p ,5,4, 3d ,7,2,956.820006163,1.42949e-10,30.8156
 2p ,5,4, 3d ,3,1,956.826624558,1.46975e-11,30.8156
 2p ,5,4, 3d ,7,1,956.86533861,1.40161e-11,30.8156
 2p ,5,4, 3d ,9,1,956.893485707,4.01863e-16,30.8156
 2p ,5,4, 3d ,5,1,956.916003898,2.24885e-12,30.8156
 2p ,5,4, 4s ,3,1,957.400893355,1.19569e-10,30.8156
 2p ,5,4, 4s ,1,1,957.407097535,1.01143e-22,30.8156
 2p ,5,4, 5p ,1,1,962.478971542,5.27077e-14,30.8156
 2p ,1,6, 2p ,3,7,0.00251586178536,4.42794e-25,1.4485
 2p ,1,6, 2p ,1,5,0.335551700697,7.10885e-22,1.44768
 2p ,1,6, 2p ,3,6,0.342065090992,1.4459499999999998e-20,1.42029
 2p ,1,6, 2p ,1,4,0.364062465349,1.48868e-19,1.48899
 2p ,1,6, 2p ,3,5,0.369163210245,5.73841e-20,1.38814
 2p ,1,6, 2p ,3,4,20.062594899,1.07102e-12,1.48037
 2p ,1,6, 2p ,5,3,20.0665057688,7.32359e-16,1.47335
 2p ,1,6, 2p ,1,3,20.0682781708,8.64542e-13,1.46205
 2p ,1,6, 2p ,1,2,20.3513536341,8.83648e-17,1.37492
 2p ,1,6, 2p ,3,3,20.3644897167,5.14955e-17,1.40362
 2p ,1,6, 2p ,1,1,20.3888823988,8.71025e-15,1.43019
 2p ,1,6, 2p ,5,2,20.398854782,1.23433e-16,1.41052
 2p ,1,6, 2p ,3,2,20.4016439033,2.71803e-14,1.43556
 2p ,1,6, 2p ,5,1,20.4462104525,1.9662600000000004e-18,1.46156
 2p ,1,6, 2p ,7,1,20.4473950664,3.85561e-27,1.38937
 2p ,1,6, 2p ,3,1,20.4561534366,1.14009e-16,1.46875
 2p ,1,6, 3s ,3,3,826.966375639,1.22553e-05,3.52982
 2p ,1,6, 3s ,1,3,826.972592847,1.55296e-06,3.93044
 2p ,1,6, 3s ,1,2,827.14168823,1.06991e-06,4.34937
 2p ,1,6, 3s ,3,2,827.144656372,8.74763e-06,3.96655
 2p ,1,6, 3s ,5,1,827.372845106,1.79493e-17,3.44392
 2p ,1,6, 3s ,3,1,827.377664051,1.83203e-09,3.78405
 2p ,1,6, 3s ,1,1,827.380482008,9.05366e-09,3.76979
 2p ,1,6, 3p ,1,6,873.242972046,3.02924e-14,3.50261
 2p ,1,6, 3p ,3,7,873.24650182,1.1652e-06,3.8812
 2p ,1,6, 3p ,3,5,873.483420985,2.75034e-07,3.99841
 2p ,1,6, 3p ,1,5,873.554904751,1.61116e-12,3.35871
 2p ,1,6, 3p ,3,6,873.563880047,7.79063e-10,3.5716
 2p ,1,6, 3p ,1,4,873.67863728,3.28666e-13,3.50963
 2p ,1,6, 3p ,3,4,875.728764983,8.31276e-09,3.41769
 2p ,1,6, 3p ,1,3,875.761197771,6.16079e-13,3.45618
 2p ,1,6, 3p ,5,3,875.824397727,1.52866e-08,3.63139
 2p ,1,6, 3p ,1,1,875.897718916,5.81564e-14,3.37481
 2p ,1,6, 3p ,1,2,875.946027804,5.37287e-16,3.21926
 2p ,1,6, 3p ,3,3,875.970516743,2.02594e-09,3.24704
 2p ,1,6, 3p ,5,2,876.109639201,3.57968e-09,3.33693
 2p ,1,6, 3p ,3,2,876.110363202,7.12842e-10,3.33635
 2p ,1,6, 3p ,5,1,876.207196349,3.59603e-12,3.61522
 2p ,1,6, 3p ,7,1,876.224306,3.5254499999999995e-21,3.4479
 2p ,1,6, 3p ,3,1,876.242895494,2.18702e-11,3.42145
 2p ,1,6, 3p ,5,4,876.50261139,2.11485e-09,3.7271
 2p ,1,6, 3d ,3,7,951.10468511,0.000112233,0.703362
 2p ,1,6, 3d ,5,7,951.141452016,1.79594e-12,0.703362
 2p ,1,6, 3d ,1,4,951.171274985,5.53931e-05,0.703362
 2p ,1,6, 3d ,5,6,951.242288798,1.94368e-11,0.703362
 2p ,1,6, 3d ,7,4,951.288431032,1.08962e-11,0.703362
 2p ,1,6, 3d ,3,6,951.298092397,1.16549e-06,0.703362
 2p ,1,6, 3d ,1,3,951.56743807,2.09724e-05,0.703362
 2p ,1,6, 3d ,3,5,951.575163657,2.23945e-05,0.703362
 2p ,1,6, 3d ,5,5,951.593847654,4.75458e-13,0.703362
 2p ,1,6, 3d ,5,4,951.626413289,2.30853e-11,0.703362
 2p ,1,6, 3d ,3,4,951.627808783,3.08565e-07,0.703362
 2p ,1,6, 3d ,7,3,951.65138179,2.09546e-11,0.703362
 2p ,1,6, 3d ,1,2,951.687029995,7.28829e-07,0.703362
 2p ,1,6, 3d ,3,3,951.696946732,4.05234e-08,0.703362
 2p ,1,6, 3d ,3,2,951.788102002,3.62314e-06,0.703362
 2p ,1,6, 3d ,5,3,951.793211479,8.75249e-14,0.703362
 2p ,1,6, 3d ,1,1,951.795841018,1.52144e-06,0.703362
 2p ,1,6, 3d ,5,2,951.865501,1.78835e-12,0.703362
 2p ,1,6, 3d ,7,2,951.878963831,1.18038e-12,0.703362
 2p ,1,6, 3d ,3,1,951.885582226,2.14133e-08,0.703362
 2p ,1,6, 3d ,7,1,951.924296278,1.59055e-14,0.703362
 2p ,1,6, 3d ,9,1,951.952443375,1.22661e-20,0.703362
 2p ,1,6, 3d ,5,1,951.974961566,4.21886e-14,0.703362
 2p ,1,6, 4s ,3,1,952.459851023,2.58804e-07,0.703362
 2p ,1,6, 4s ,1,1,952.466055203,1.72988e-08,0.703362
 2p ,1,6, 5p ,1,1,957.53792921,2.75258e-13,0.703362
 2p ,3,7, 2p ,1,5,0.333035838911,8.690489999999999e-21,1.48946
 2p ,3,7, 2p ,3,6,0.339549229207,2.6387699999999997e-20,1.46206
 2p ,3,7, 2p ,1,4,0.361546603563,4.97124e-20,1.53077
 2p ,3,7, 2p ,3,5,0.36664734846,3.5482899999999994e-20,1.42991
 2p ,3,7, 2p ,3,4,20.0600790373,8.05758e-13,1.52215
 2p ,3,7, 2p ,5,3,20.063989907,2.72989e-12,1.51512
 2p ,3,7, 2p ,1,3,20.065762309,1.01726e-13,1.50383
 2p ,3,7, 2p ,1,2,20.3488377723,1.96848e-15,1.4167
 2p ,3,7, 2p ,3,3,20.3619738549,3.15404e-15,1.4454
 2p ,3,7, 2p ,1,1,20.386366537,1.15404e-15,1.47197
 2p ,3,7, 2p ,5,2,20.3963389202,6.58049e-14,1.45229
 2p ,3,7, 2p ,3,2,20.3991280415,2.00454e-14,1.47734
 2p ,3,7, 2p ,5,1,20.4436945908,3.28679e-16,1.50333
 2p ,3,7, 2p ,7,1,20.4448792046,2.6434500000000004e-18,1.43115
 2p ,3,7, 2p ,3,1,20.4536375748,4.93713e-17,1.51053
 2p ,3,7, 3s ,3,3,826.963859777,1.44961e-05,3.5716
 2p ,3,7, 3s ,1,3,826.970076985,1.16279e-05,3.97222
 2p ,3,7, 3s ,1,2,827.139172368,8.42161e-06,4.39115
 2p ,3,7, 3s ,3,2,827.14214051,1.01721e-05,4.00833
 2p ,3,7, 3s ,5,1,827.370329245,2.77689e-08,3.4857
 2p ,3,7, 3s ,3,1,827.375148189,9.57692e-09,3.82583
 2p ,3,7, 3s ,1,1,827.377966146,1.30383e-09,3.81157
 2p ,3,7, 3p ,1,6,873.240456185,1.0987e-06,3.54439
 2p ,3,7, 3p ,3,7,873.243985958,1.10091e-06,3.92298
 2p ,3,7, 3p ,3,5,873.480905123,2.62013e-07,4.04019
 2p ,3,7, 3p ,1,5,873.552388889,6.54545e-10,3.40049
 2p ,3,7, 3p ,3,6,873.561364185,8.28312e-10,3.61338
 2p ,3,7, 3p ,1,4,873.676121418,8.37175e-09,3.55141
 2p ,3,7, 3p ,3,4,875.726249121,2.47001e-08,3.45947
 2p ,3,7, 3p ,1,3,875.758681909,1.33233e-08,3.49796
 2p ,3,7, 3p ,5,3,875.821881866,1.22618e-08,3.67317
 2p ,3,7, 3p ,1,1,875.895203054,1.03107e-09,3.41659
 2p ,3,7, 3p ,1,2,875.943511942,2.56475e-09,3.26104
 2p ,3,7, 3p ,3,3,875.968000881,2.75824e-09,3.28882
 2p ,3,7, 3p ,5,2,876.10712334,2.74592e-09,3.37871
 2p ,3,7, 3p ,3,2,876.10784734,2.68924e-09,3.37813
 2p ,3,7, 3p ,5,1,876.204680488,7.17453e-11,3.657
 2p ,3,7, 3p ,7,1,876.221790138,5.86341e-11,3.48968
 2p ,3,7, 3p ,3,1,876.240379632,1.23134e-11,3.46323
 2p ,3,7, 3p ,5,4,876.500095528,1.91356e-09,3.76888
 2p ,3,7, 3d ,3,7,951.102169248,8.47707e-05,0.74514
 2p ,3,7, 3d ,5,7,951.138936154,0.000281276,0.74514
 2p ,3,7, 3d ,1,4,951.168759123,6.50742e-06,0.74514
 2p ,3,7, 3d ,5,6,951.239772936,4.98684e-06,0.74514
 2p ,3,7, 3d ,7,4,951.28591517,3.19207e-11,0.74514
 2p ,3,7, 3d ,3,6,951.295576535,1.14921e-06,0.74514
 2p ,3,7, 3d ,1,3,951.564922208,2.44837e-06,0.74514
 2p ,3,7, 3d ,3,5,951.572647796,1.63556e-05,0.74514
 2p ,3,7, 3d ,5,5,951.591331792,5.28934e-05,0.74514
 2p ,3,7, 3d ,5,4,951.623897427,5.12376e-06,0.74514
 2p ,3,7, 3d ,3,4,951.625292921,1.47301e-07,0.74514
 2p ,3,7, 3d ,7,3,951.648865929,5.83058e-11,0.74514
 2p ,3,7, 3d ,1,2,951.684514133,7.14072e-09,0.74514
 2p ,3,7, 3d ,3,3,951.69443087,7.17817e-07,0.74514
 2p ,3,7, 3d ,3,2,951.78558614,2.46367e-06,0.74514
 2p ,3,7, 3d ,5,3,951.790695617,1.07373e-05,0.74514
 2p ,3,7, 3d ,1,1,951.793325156,3.31241e-07,0.74514
 2p ,3,7, 3d ,5,2,951.862985139,3.77793e-07,0.74514
 2p ,3,7, 3d ,7,2,951.876447969,3.28641e-12,0.74514
 2p ,3,7, 3d ,3,1,951.883066364,5.79441e-08,0.74514
 2p ,3,7, 3d ,7,1,951.921780416,2.06496e-13,0.74514
 2p ,3,7, 3d ,9,1,951.949927513,6.78272e-14,0.74514
 2p ,3,7, 3d ,5,1,951.972445704,5.13539e-09,0.74514
 2p ,3,7, 4s ,3,1,952.457335161,2.58303e-07,0.74514
 2p ,3,7, 4s ,1,1,952.463539341,1.88024e-07,0.74514
 2p ,3,7, 5p ,1,1,957.535413348,9.16298e-12,0.74514
 2p ,1,5, 2p ,3,6,0.00651339029547,3.6552e-23,1.46125
 2p ,1,5, 2p ,1,4,0.028510764652,4.03128e-22,1.52995
 2p ,1,5, 2p ,3,5,0.0336115095484,1.9485e-21,1.4291
 2p ,1,5, 2p ,3,4,19.7270431983,5.62038e-16,1.52133
 2p ,1,5, 2p ,5,3,19.7309540681,3.37401e-16,1.51431
 2p ,1,5, 2p ,1,3,19.7327264701,3.02916e-15,1.50301
 2p ,1,5, 2p ,1,2,20.0158019334,1.39171e-14,1.41588
 2p ,1,5, 2p ,3,3,20.028938016,1.20433e-14,1.44458
 2p ,1,5, 2p ,1,1,20.0533306981,3.72346e-13,1.47115
 2p ,1,5, 2p ,5,2,20.0633030813,8.36049e-17,1.45148
 2p ,1,5, 2p ,3,2,20.0660922026,1.15948e-13,1.47652
 2p ,1,5, 2p ,5,1,20.1106587518,2.20521e-16,1.50252
 2p ,1,5, 2p ,7,1,20.1118433657,1.55393e-25,1.43033
 2p ,1,5, 2p ,3,1,20.1206017359,1.33596e-12,1.50971
 2p ,1,5, 3s ,3,3,826.630823939,2.67737e-08,3.57078
 2p ,1,5, 3s ,1,3,826.637041147,2.13795e-07,3.9714
 2p ,1,5, 3s ,1,2,826.806136529,1.23888e-06,4.39033
 2p ,1,5, 3s ,3,2,826.809104671,2.3884e-07,4.00751
 2p ,1,5, 3s ,5,1,827.037293406,7.99906e-17,3.48488
 2p ,1,5, 3s ,3,1,827.04211235,4.85568e-06,3.82501
 2p ,1,5, 3s ,1,1,827.044930307,2.95662e-06,3.81075
 2p ,1,5, 3p ,1,6,872.907420346,1.62564e-12,3.54357
 2p ,1,5, 3p ,3,7,872.910950119,6.31928e-11,3.92216
 2p ,1,5, 3p ,3,5,873.147869285,9.16141e-08,4.03937
 2p ,1,5, 3p ,1,5,873.219353051,5.92837e-12,3.39967
 2p ,1,5, 3p ,3,6,873.228328346,1.1194e-07,3.61256
 2p ,1,5, 3p ,1,4,873.34308558,6.04363e-14,3.55059
 2p ,1,5, 3p ,3,4,875.393213282,2.04274e-09,3.45865
 2p ,1,5, 3p ,1,3,875.42564607,1.11998e-15,3.49714
 2p ,1,5, 3p ,5,3,875.488846027,1.73277e-08,3.67235
 2p ,1,5, 3p ,1,1,875.562167215,1.18398e-13,3.41577
 2p ,1,5, 3p ,1,2,875.610476103,2.24908e-14,3.26022
 2p ,1,5, 3p ,3,3,875.634965042,8.86494e-09,3.288
 2p ,1,5, 3p ,5,2,875.774087501,6.38836e-09,3.37789
 2p ,1,5, 3p ,3,2,875.774811501,1.32328e-08,3.37731
 2p ,1,5, 3p ,5,1,875.871644649,1.28843e-08,3.65618
 2p ,1,5, 3p ,7,1,875.888754299,1.7495700000000003e-18,3.48886
 2p ,1,5, 3p ,3,1,875.907343794,2.19981e-09,3.46241
 2p ,1,5, 3p ,5,4,876.167059689,2.91931e-09,3.76806
 2p ,1,5, 3d ,3,7,950.769133409,2.32243e-06,0.744322
 2p ,1,5, 3d ,5,7,950.805900315,6.41906e-13,0.744322
 2p ,1,5, 3d ,1,4,950.835723284,1.22321e-05,0.744322
 2p ,1,5, 3d ,5,6,950.906737097,2.51336e-12,0.744322
 2p ,1,5, 3d ,7,4,950.952879331,3.19337e-12,0.744322
 2p ,1,5, 3d ,3,6,950.962540696,8.27943e-05,0.744322
 2p ,1,5, 3d ,1,3,951.23188637,2.37884e-05,0.744322
 2p ,1,5, 3d ,3,5,951.239611957,8.33905e-06,0.744322
 2p ,1,5, 3d ,5,5,951.258295953,8.56123e-12,0.744322
 2p ,1,5, 3d ,5,4,951.290861588,3.09241e-12,0.744322
 2p ,1,5, 3d ,3,4,951.292257082,5.82488e-05,0.744322
 2p ,1,5, 3d ,7,3,951.31583009,3.68971e-12,0.744322
 2p ,1,5, 3d ,1,2,951.351478294,1.22354e-05,0.744322
 2p ,1,5, 3d ,3,3,951.361395031,7.07262e-08,0.744322
 2p ,1,5, 3d ,3,2,951.452550301,8.60346e-06,0.744322
 2p ,1,5, 3d ,5,3,951.457659778,7.15636e-12,0.744322
 2p ,1,5, 3d ,1,1,951.460289317,9.84857e-06,0.744322
 2p ,1,5, 3d ,5,2,951.5299493,3.12572e-11,0.744322
 2p ,1,5, 3d ,7,2,951.54341213,7.83315e-17,0.744322
 2p ,1,5, 3d ,3,1,951.550030525,2.35917e-05,0.744322
 2p ,1,5, 3d ,7,1,951.588744578,1.60856e-11,0.744322
 2p ,1,5, 3d ,9,1,951.616891674,7.02526e-19,0.744322
 2p ,1,5, 3d ,5,1,951.639409865,3.90448e-11,0.744322
 2p ,1,5, 4s ,3,1,952.124299322,3.06318e-08,0.744322
 2p ,1,5, 4s ,1,1,952.130503502,4.29438e-08,0.744322
 2p ,1,5, 5p ,1,1,957.202377509,9.69374e-12,0.744322
 2p ,3,6, 2p ,1,4,0.0219973743565,3.74699e-21,1.50255
 2p ,3,6, 2p ,3,5,0.0270981192529,3.98144e-21,1.4017
 2p ,3,6, 2p ,3,4,19.720529808,6.00778e-15,1.49393
 2p ,3,6, 2p ,5,3,19.7244406778,5.58581e-16,1.48691
 2p ,3,6, 2p ,1,3,19.7262130798,1.36499e-15,1.47562
 2p ,3,6, 2p ,1,2,20.0092885431,1.56405e-13,1.38848
 2p ,3,6, 2p ,3,3,20.0224246257,1.07682e-14,1.41718
 2p ,3,6, 2p ,1,1,20.0468173078,1.39969e-13,1.44375
 2p ,3,6, 2p ,5,2,20.056789691,4.02112e-14,1.42408
 2p ,3,6, 2p ,3,2,20.0595788123,4.9671e-13,1.44912
 2p ,3,6, 2p ,5,1,20.1041453615,2.52421e-12,1.47512
 2p ,3,6, 2p ,7,1,20.1053299754,7.40361e-16,1.40294
 2p ,3,6, 2p ,3,1,20.1140883456,4.96652e-13,1.48231
 2p ,3,6, 3s ,3,3,826.624310548,2.72081e-07,3.54338
 2p ,3,6, 3s ,1,3,826.630527756,4.03437e-07,3.944
 2p ,3,6, 3s ,1,2,826.799623139,1.45372e-06,4.36293
 2p ,3,6, 3s ,3,2,826.802591281,1.45502e-06,3.98011
 2p ,3,6, 3s ,5,1,827.030780015,4.96356e-06,3.45748
 2p ,3,6, 3s ,3,1,827.03559896,7.74014e-06,3.79761
 2p ,3,6, 3s ,1,1,827.038416917,3.23014e-06,3.78335
 2p ,3,6, 3p ,1,6,872.900906955,1.03891e-11,3.51617
 2p ,3,6, 3p ,3,7,872.904436729,5.59229e-10,3.89476
 2p ,3,6, 3p ,3,5,873.141355894,4.97161e-07,4.01197
 2p ,3,6, 3p ,1,5,873.21283966,1.14642e-07,3.37227
 2p ,3,6, 3p ,3,6,873.221814956,7.96676e-07,3.58516
 2p ,3,6, 3p ,1,4,873.336572189,1.12853e-08,3.52319
 2p ,3,6, 3p ,3,4,875.386699892,1.93897e-09,3.43125
 2p ,3,6, 3p ,1,3,875.41913268,2.34925e-09,3.46974
 2p ,3,6, 3p ,5,3,875.482332636,5.78488e-10,3.64495
 2p ,3,6, 3p ,1,1,875.555653825,1.55732e-08,3.38837
 2p ,3,6, 3p ,1,2,875.603962713,1.93859e-09,3.23282
 2p ,3,6, 3p ,3,3,875.628451652,1.588e-08,3.2606
 2p ,3,6, 3p ,5,2,875.76757411,5.25764e-09,3.35049
 2p ,3,6, 3p ,3,2,875.768298111,3.08774e-10,3.34991
 2p ,3,6, 3p ,5,1,875.865131258,7.80717e-09,3.62878
 2p ,3,6, 3p ,7,1,875.882240909,1.06684e-08,3.46146
 2p ,3,6, 3p ,3,1,875.900830403,6.68478e-09,3.43501
 2p ,3,6, 3p ,5,4,876.160546299,7.37377e-09,3.74066
 2p ,3,6, 3d ,3,7,950.762620019,1.66366e-06,0.716924
 2p ,3,6, 3d ,5,7,950.799386925,7.56254e-08,0.716924
 2p ,3,6, 3d ,1,4,950.829209894,4.67947e-06,0.716924
 2p ,3,6, 3d ,5,6,950.900223707,0.000114916,0.716924
 2p ,3,6, 3d ,7,4,950.946365941,4.41606e-12,0.716924
 2p ,3,6, 3d ,3,6,950.956027306,2.77104e-05,0.716924
 2p ,3,6, 3d ,1,3,951.225372979,1.07772e-05,0.716924
 2p ,3,6, 3d ,3,5,951.233098566,3.05073e-05,0.716924
 2p ,3,6, 3d ,5,5,951.251782563,1.08022e-06,0.716924
 2p ,3,6, 3d ,5,4,951.284348198,0.000131718,0.716924
 2p ,3,6, 3d ,3,4,951.285743692,2.28305e-05,0.716924
 2p ,3,6, 3d ,7,3,951.309316699,5.95055e-13,0.716924
 2p ,3,6, 3d ,1,2,951.344964904,6.6323e-06,0.716924
 2p ,3,6, 3d ,3,3,951.354881641,1.0579e-06,0.716924
 2p ,3,6, 3d ,3,2,951.446036911,2.04662e-05,0.716924
 2p ,3,6, 3d ,5,3,951.451146388,7.96069e-07,0.716924
 2p ,3,6, 3d ,1,1,951.453775927,1.741e-05,0.716924
 2p ,3,6, 3d ,5,2,951.523435909,4.61421e-05,0.716924
 2p ,3,6, 3d ,7,2,951.53689874,1.38082e-11,0.716924
 2p ,3,6, 3d ,3,1,951.543517135,1.90672e-05,0.716924
 2p ,3,6, 3d ,7,1,951.582231187,9.24217e-11,0.716924
 2p ,3,6, 3d ,9,1,951.610378284,1.22909e-11,0.716924
 2p ,3,6, 3d ,5,1,951.632896475,1.83055e-06,0.716924
 2p ,3,6, 4s ,3,1,952.117785932,2.49372e-07,0.716924
 2p ,3,6, 4s ,1,1,952.123990112,2.93001e-07,0.716924
 2p ,3,6, 5p ,1,1,957.195864119,4.05323e-12,0.716924
 2p ,1,4, 2p ,3,5,0.00510074489638,3.7323700000000003e-23,1.4704
 2p ,1,4, 2p ,3,4,19.6985324337,2.75361e-14,1.56263
 2p ,1,4, 2p ,5,3,19.7024433034,1.07447e-17,1.55561
 2p ,1,4, 2p ,1,3,19.7042157055,1.19313e-14,1.54432
 2p ,1,4, 2p ,1,2,19.9872911687,4.2974e-15,1.45719
 2p ,1,4, 2p ,3,3,20.0004272513,4.13966e-13,1.48588
 2p ,1,4, 2p ,1,1,20.0248199334,1.14748e-13,1.51246
 2p ,1,4, 2p ,5,2,20.0347923166,3.85378e-17,1.49278
 2p ,1,4, 2p ,3,2,20.0375814379,7.53639e-13,1.51782
 2p ,1,4, 2p ,5,1,20.0821479872,7.88657e-18,1.54382
 2p ,1,4, 2p ,7,1,20.0833326011,3.0716499999999998e-27,1.47164
 2p ,1,4, 2p ,3,1,20.0920909713,3.19632e-13,1.55101
 2p ,1,4, 3s ,3,3,826.602313174,4.51412e-08,3.61209
 2p ,1,4, 3s ,1,3,826.608530382,3.1205e-08,4.01271
 2p ,1,4, 3s ,1,2,826.777625765,7.40653e-07,4.43164
 2p ,1,4, 3s ,3,2,826.780593907,3.88096e-07,4.04882
 2p ,1,4, 3s ,5,1,827.008782641,6.37031e-22,3.52619
 2p ,1,4, 3s ,3,1,827.013601585,1.54616e-06,3.86632
 2p ,1,4, 3s ,1,1,827.016419542,8.61029e-06,3.85206
 2p ,1,4, 3p ,1,6,872.878909581,5.9628e-17,3.58488
 2p ,1,4, 3p ,3,7,872.882439354,1.86272e-10,3.96347
 2p ,1,4, 3p ,3,5,873.11935852,1.20308e-08,4.08068
 2p ,1,4, 3p ,1,5,873.190842286,5.4208e-13,3.44098
 2p ,1,4, 3p ,3,6,873.199817582,3.27522e-08,3.65387
 2p ,1,4, 3p ,1,4,873.314574815,3.71184e-13,3.5919
 2p ,1,4, 3p ,3,4,875.364702518,5.70173e-10,3.49996
 2p ,1,4, 3p ,1,3,875.397135306,4.74915e-14,3.53845
 2p ,1,4, 3p ,5,3,875.460335262,1.41319e-10,3.71366
 2p ,1,4, 3p ,1,1,875.533656451,1.69762e-13,3.45708
 2p ,1,4, 3p ,1,2,875.581965338,7.64072e-15,3.30153
 2p ,1,4, 3p ,3,3,875.606454278,2.82934e-10,3.32931
 2p ,1,4, 3p ,5,2,875.745576736,3.75375e-10,3.4192
 2p ,1,4, 3p ,3,2,875.746300736,1.12877e-08,3.41862
 2p ,1,4, 3p ,5,1,875.843133884,3.08971e-09,3.69749
 2p ,1,4, 3p ,7,1,875.860243535,3.13593e-20,3.53017
 2p ,1,4, 3p ,3,1,875.878833029,1.39044e-08,3.50372
 2p ,1,4, 3p ,5,4,876.138548925,9.92536e-10,3.80937
 2p ,1,4, 3d ,3,7,950.740622644,1.60124e-06,0.785626
 2p ,1,4, 3d ,5,7,950.777389551,2.2696e-12,0.785626
 2p ,1,4, 3d ,1,4,950.807212519,7.78094e-07,0.785626
 2p ,1,4, 3d ,5,6,950.878226332,9.67194e-12,0.785626
 2p ,1,4, 3d ,7,4,950.924368566,4.93862e-16,0.785626
 2p ,1,4, 3d ,3,6,950.934029932,2.04172e-05,0.785626
 2p ,1,4, 3d ,1,3,951.203375605,1.1787e-05,0.785626
 2p ,1,4, 3d ,3,5,951.211101192,4.95416e-05,0.785626
 2p ,1,4, 3d ,5,5,951.229785188,6.97023e-12,0.785626
 2p ,1,4, 3d ,5,4,951.262350824,2.57001e-12,0.785626
 2p ,1,4, 3d ,3,4,951.263746317,7.48295e-06,0.785626
 2p ,1,4, 3d ,7,3,951.287319325,2.36276e-13,0.785626
 2p ,1,4, 3d ,1,2,951.32296753,3.47739e-06,0.785626
 2p ,1,4, 3d ,3,3,951.332884266,7.02171e-05,0.785626
 2p ,1,4, 3d ,3,2,951.424039537,4.75734e-05,0.785626
 2p ,1,4, 3d ,5,3,951.429149014,4.79535e-12,0.785626
 2p ,1,4, 3d ,1,1,951.431778553,2.6143e-06,0.785626
 2p ,1,4, 3d ,5,2,951.501438535,3.97249e-11,0.785626
 2p ,1,4, 3d ,7,2,951.514901366,3.95825e-14,0.785626
 2p ,1,4, 3d ,3,1,951.52151976,3.4947e-06,0.785626
 2p ,1,4, 3d ,7,1,951.560233813,4.58243e-12,0.785626
 2p ,1,4, 3d ,9,1,951.588380909,1.64087e-20,0.785626
 2p ,1,4, 3d ,5,1,951.610899101,2.70157e-11,0.785626
 2p ,1,4, 4s ,3,1,952.095788558,1.48512e-08,0.785626
 2p ,1,4, 4s ,1,1,952.101992738,5.91833e-08,0.785626
 2p ,1,4, 5p ,1,1,957.173866744,2.40659e-13,0.785626
 2p ,3,5, 2p ,3,4,19.6934316888,1.25121e-14,1.46178
 2p ,3,5, 2p ,5,3,19.6973425585,4.10539e-14,1.45476
 2p ,3,5, 2p ,1,3,19.6991149606,6.21413e-16,1.44346
 2p ,3,5, 2p ,1,2,19.9821904238,8.11541e-13,1.35633
 2p ,3,5, 2p ,3,3,19.9953265064,1.13733e-12,1.38503
 2p ,3,5, 2p ,1,1,20.0197191885,6.95763e-16,1.4116
 2p ,3,5, 2p ,5,2,20.0296915717,1.63424e-12,1.39193
 2p ,3,5, 2p ,3,2,20.032480693,3.29021e-13,1.41697
 2p ,3,5, 2p ,5,1,20.0770472423,5.6067e-14,1.44297
 2p ,3,5, 2p ,7,1,20.0782318562,1.47166e-15,1.37078
 2p ,3,5, 2p ,3,1,20.0869902264,9.76629e-17,1.45016
 2p ,3,5, 3s ,3,3,826.597212429,3.32058e-09,3.51123
 2p ,3,5, 3s ,1,3,826.603429637,2.68622e-08,3.91185
 2p ,3,5, 3s ,1,2,826.77252502,6.47051e-07,4.33078
 2p ,3,5, 3s ,3,2,826.775493162,6.41978e-07,3.94796
 2p ,3,5, 3s ,5,1,827.003681896,1.86925e-05,3.42533
 2p ,3,5, 3s ,3,1,827.00850084,6.72737e-06,3.76546
 2p ,3,5, 3s ,1,1,827.011318797,9.29487e-07,3.7512
 2p ,3,5, 3p ,1,6,872.873808836,7.38179e-09,3.48402
 2p ,3,5, 3p ,3,7,872.877338609,7.00542e-09,3.86261
 2p ,3,5, 3p ,3,5,873.114257775,1.12271e-07,3.97982
 2p ,3,5, 3p ,1,5,873.185741541,1.36602e-08,3.34012
 2p ,3,5, 3p ,3,6,873.194716837,6.01137e-09,3.55301
 2p ,3,5, 3p ,1,4,873.30947407,1.28207e-06,3.49104
 2p ,3,5, 3p ,3,4,875.359601773,9.02045e-11,3.3991
 2p ,3,5, 3p ,1,3,875.392034561,1.56936e-11,3.43759
 2p ,3,5, 3p ,5,3,875.455234517,7.61451e-13,3.6128
 2p ,3,5, 3p ,1,1,875.528555706,1.58278e-09,3.35622
 2p ,3,5, 3p ,1,2,875.576864594,1.91225e-09,3.20067
